Frame,Sub Frame,EMG01_FDS_right,EMG02_FDS_left,EMG03_biceps_brachii_right,EMG04_biceps_brachii_left,EMG05_trapezius_trans_right,EMG06_trapezius_trans_left,EMG07,EMG08,EMG09,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16,
209,4,29.4067,62.3087,-5.76175,-0.332892,-4.8178,-3.46112,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
209,5,29.4504,42.1519,-6.31597,5.33071,-3.0783,-3.41657,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
209,6,29.4492,26.6785,-0.463789,0.101244,-2.66594,-5.85288,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
209,7,23.6619,10.277,9.84134,-3.07219,-1.83355,-6.00901,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
209,8,23.1833,0.132343,6.8745,2.19156,-4.03476,-2.46794,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
209,9,25.6362,-2.40906,13.1598,-2.07169,-4.49545,-9.46153,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,0,18.8672,-8.24755,8.16785,-5.20237,-2.3668,-3.76294,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,1,14.0527,-17.8139,-3.76486,-4.90526,-5.8493,-10.471,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,2,10.2821,-31.1756,-9.02544,-5.65242,-5.44532,-4.09068,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,3,2.70781,-32.5249,-9.43983,-7.01565,-5.39336,0.207582,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,4,3.396,-35.0849,-11.5957,-2.99098,-6.07165,-1.29104,-3299.9,-1050.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,5,-10.5713,-44.5588,-14.6994,-4.33922,-6.03662,-5.62007,-3299.9,-3261.81,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,6,-33.9592,-55.4475,-12.9685,-7.72217,-4.65241,-4.08786,-3299.9,-3242.03,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,7,-53.958,-64.9214,-6.59873,-6.08343,-2.28143,-5.95311,-3299.9,-3227.6,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,8,-61.7385,-68.2304,-4.30336,-4.93768,-0.952967,-8.97506,-3299.9,-3213.14,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
210,9,-58.4765,-69.6808,-2.35832,-7.71714,-1.29822,-5.85438,-3299.9,-3199.43,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,0,-47.2856,-79.3804,1.08205,-8.20443,-4.74887,-2.55537,-3299.9,-3186.29,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,1,-27.0979,-90.5795,-0.800208,-6.87146,-9.28118,0.949366,-3299.9,-3172.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,2,-11.7693,-94.6098,3.50121,-8.47742,-6.22403,2.72021,-3299.9,-3159.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,3,3.75466,-99.3985,6.09285,-4.81247,-2.88452,-2.39528,-3299.9,-3146.05,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,4,16.3379,-108.079,4.71022,-2.13649,-3.94797,-5.81927,-3299.9,-3132.57,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,5,28.8342,-106.239,0.931664,0.099428,-3.14253,-1.2235,-3299.9,-3119.81,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,6,41.518,-98.9675,4.54497,1.95727,-7.62099,-1.97038,-3299.9,-3105.62,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,7,42.0056,-95.5146,9.12315,-4.69669,-2.82139,-0.0760154,-3299.9,-3093.62,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,8,48.8006,-85.8485,12.7599,-8.62057,-2.91709,-10.8906,-3299.9,-3079.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
211,9,37.7885,-74.7984,1.54204,-5.071,0.770065,-6.48152,-3299.9,-3067.33,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,0,42.4304,-41.3577,-4.99393,-0.806512,1.28231,-8.57306,-3299.9,-3053.78,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,1,39.5206,36.2782,-5.10074,-2.34012,-2.80369,-3.61625,-3299.9,-3041.74,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,2,28.5515,168.219,-2.30804,-3.05159,-3.03091,-1.7217,-3299.9,-3028.58,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,3,9.07816,237.865,-0.0656015,-8.61302,0.503719,-5.19542,-3299.9,-3016.09,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,4,-2.55964,223.762,-0.505172,-6.67366,-1.88586,-8.19342,-3299.9,-2966.21,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,5,-13.8523,143.359,-4.24453,-4.07224,-1.42263,-6.03685,-3299.9,916.287,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,6,-21.125,89.3914,-2.75078,-4.64242,-3.66491,-6.57757,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,7,-22.1928,68.8943,0.996768,-5.70335,-5.13879,-6.99998,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,8,-18.6874,49.51,-2.38077,-4.15219,-2.60441,-8.38676,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
212,9,-13.3738,36.2958,-4.30941,0.478813,-1.91061,-8.12646,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,0,-14.4042,35.1886,-1.36722,2.95911,-1.30773,-2.65698,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,1,-18.1785,38.0225,-2.58962,0.470788,0.0312356,-0.781353,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,2,-13.797,33.9211,-2.15712,-1.28196,-1.71601,-0.165908,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,3,-11.573,28.6359,-5.63293,-2.00913,0.772506,-0.643696,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,4,-4.27776,20.5836,-2.63933,-4.23071,-5.08538,-3.59102,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,5,-6.69196,14.7233,-0.0452354,-1.72512,-2.52509,-3.77882,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,6,-5.30389,8.79995,1.86335,-4.47302,-6.78981,-6.06989,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,7,-11.3221,-3.76403,2.36189,-1.2213,-4.73995,-2.5778,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,8,-8.83382,-5.39101,-4.33742,-6.10223,-5.02707,-5.16182,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
213,9,-23.537,-4.23018,-1.1865,-2.24804,-2.71223,-5.32974,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,0,-33.7423,-2.54641,-1.08222,-4.727,1.52677,-4.28244,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,1,-44.3334,-1.07249,-0.19567,-0.990119,-0.870245,-4.37779,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,2,-43.9882,4.64848,1.63624,0.756371,-1.35479,-2.79491,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,3,-41.9191,6.53555,-1.38495,-0.0866119,-2.4029,-2.89959,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,4,-34.7359,9.56683,1.42335,-1.86173,-3.29519,3.87271,-3299.9,-1136.65,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,5,-11.3876,12.7389,-0.288143,-3.20981,-5.34943,3.22417,-3299.9,-3259.72,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,6,9.91476,7.88882,-4.08163,-3.50964,-5.11308,-1.22165,-3299.9,-3240.11,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,7,21.4274,5.21821,-3.80798,-3.47699,0.263313,-5.04759,-3299.9,-3226.03,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,8,31.3826,3.20163,-0.744798,-1.89563,-0.513975,-7.2461,-3299.9,-3212.15,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
214,9,40.3254,-3.06516,1.68054,-0.0148825,-2.73646,-6.15013,-3299.9,-3198.65,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,0,44.0982,-11.2858,0.762004,-0.847024,1.04384,-3.16713,-3299.9,-3184.47,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,1,44.9058,-18.3876,-1.25335,-3.0422,1.69014,-1.43286,-3299.9,-3170.98,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,2,42.6583,-18.3782,1.2107,-2.5168,1.61172,-2.74092,-3299.9,-3158.03,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,3,32.331,-24.9847,2.2053,2.23847,-4.13347,-3.78134,-3299.9,-3144.81,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,4,27.1683,-23.725,-4.27085,2.38787,-2.62088,-5.69543,-3299.9,-3131.17,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,5,30.8979,-19.3875,3.59243,2.4355,0.0846293,-6.7071,-3299.9,-3118.35,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,6,24.8675,-20.2831,1.02523,0.109126,2.54557,-2.63182,-3299.9,-3104.54,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,7,20.1967,-26.9069,-2.34802,-4.51167,0.454499,-6.36191,-3299.9,-3092.43,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,8,25.3647,-34.1804,-3.40077,-3.84174,-1.17248,-6.93614,-3299.9,-3078.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
215,9,17.9923,-39.3015,-8.00978,2.91127,-5.32627,-4.98355,-3299.9,-3066.26,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,0,11.3989,-28.7833,-2.6895,0.146528,-0.147547,-3.41667,-3299.9,-3052.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,1,2.88509,-23.4472,-7.76397,-0.803597,2.44298,-5.3957,-3299.9,-3040.75,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,2,-2.46241,-18.2591,-8.57014,3.17954,-5.98061,-5.99822,-3299.9,-3027.35,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,3,-7.93909,-9.51533,-7.79733,0.357568,-7.65018,-9.35321,-3299.9,-3015.41,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,4,-6.55026,-15.5927,-8.65019,-0.833515,-2.5519,-5.08888,-3299.9,-2880.39,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,5,-18.7417,-17.7679,-3.82393,-5.21895,-3.29026,-2.26339,-3299.9,1043.96,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,6,-32.8386,-18.6086,0.290925,-6.50786,-2.92648,-4.69244,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,7,-39.5122,-16.0226,-1.45749,-3.82445,-0.820557,-8.68913,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,8,-39.9859,-15.4508,-4.40268,0.112427,-0.204976,-6.97985,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
216,9,-36.8448,-16.9753,-6.93607,-1.63796,0.334999,-5.21334,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,0,-32.9166,-14.2641,-6.15619,-8.70154,1.71628,-5.79617,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,1,-28.5677,-11.9845,-2.85314,-8.9969,1.54444,-3.25607,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,2,-26.3404,-9.27867,-6.59866,-3.0948,-1.06719,-4.99331,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,3,-25.1994,-8.81345,-8.9412,2.64608,-2.10951,-3.61963,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,4,-20.5419,-6.64146,-10.4736,2.96551,-5.72421,-0.765955,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,5,-24.7438,-7.84753,-7.10779,-0.0911884,4.641,-2.46753,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,6,-16.9268,-7.16736,-5.31674,1.83654,-3.65783,-0.782559,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,7,-11.4468,-7.28792,-3.11184,1.03542,-2.67963,-6.93619,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,8,-7.81003,-5.56523,-8.27988,1.80106,3.82828,-3.87365,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
217,9,-6.24662,-9.59142,-6.19116,-2.33398,-2.38672,-10.424,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,0,0.81755,-9.15546,-4.61464,-0.0304415,1.46371,-8.82394,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,1,-0.225409,-3.92528,-8.55875,-5.17326,-0.428705,-7.97052,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,2,0.663484,-5.05983,-6.83038,-7.11546,-3.28337,-9.59836,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,3,0.635931,-6.75309,-5.1782,-6.31247,0.823091,-4.87472,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,4,-0.880985,-8.39634,-2.27261,-6.08022,1.96389,-1.49826,-3299.9,-1224.27,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,5,-7.2276,-4.0811,5.38002,-4.47306,-4.06918,-3.69627,-3299.9,-3262.14,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,6,-12.3101,1.88973,8.886,-2.51771,-7.76636,-5.33752,-3299.9,-3242.41,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,7,-16.3616,6.40694,10.009,-2.30087,-4.74824,-4.2528,-3299.9,-3228.11,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,8,-14.6454,6.48793,11.4717,-4.09763,-1.71652,-4.65264,-3299.9,-3214.1,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
218,9,-12.5844,5.85873,10.999,-3.94669,-2.48366,-6.61746,-3299.9,-3200.92,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,0,-19.8016,8.45529,8.45726,-1.75655,-3.96155,-5.3904,-3299.9,-3187.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,1,-28.3987,7.64495,3.47191,-2.8795,-3.50911,-1.70029,-3299.9,-3174.22,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,2,-29.6193,2.27149,-3.60813,-6.44472,-1.59205,-3.54228,-3299.9,-3159.98,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,3,-21.9779,-0.156833,-7.75452,-7.83757,-1.0236,-9.69377,-3299.9,-3146.27,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,4,-14.6178,-1.65746,-7.33186,-5.02549,-2.4805,-5.3899,-3299.9,-3133.47,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,5,-17.3013,-10.7231,-5.90835,-3.13446,-5.1152,-5.22556,-3299.9,-3120.88,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,6,-20.0858,-16.4214,-7.90882,1.88962,-1.56693,-10.178,-3299.9,-3107.05,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,7,-18.6521,-27.5479,-5.52646,-7.87564,-4.15423,-4.97635,-3299.9,-3094.45,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,8,-21.4275,-28.7921,-7.53625,3.13038,-4.72846,0.957333,-3299.9,-3080.67,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
219,9,-16.5159,-22.444,-2.9029,-3.51539,0.865949,-1.46038,-3299.9,-3068.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,0,-5.78575,-20.1672,-7.02344,-4.467,-4.00562,-5.29717,-3299.9,-3055.45,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,1,-8.01256,-9.32829,-2.03492,-3.68291,-4.1232,-2.51434,-3299.9,-3042.59,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,2,5.7196,-7.43158,1.46956,-2.64597,-1.3919,-1.27432,-3299.9,-3029.45,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,3,14.4841,-7.22773,2.03998,-4.21431,-4.00003,-3.80376,-3299.9,-3017.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,4,26.7666,-3.93558,5.15897,-5.39306,-7.16276,-8.15762,-3299.9,-2940.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,5,36.1581,-1.86876,-1.4359,-5.83433,-5.98004,-12.3935,-3299.9,1092.06,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,6,37.395,-0.791855,-6.85931,-7.3793,-2.61779,-7.12933,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,7,34.3154,-0.411911,-8.87055,-12.0366,-2.42523,-7.12876,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,8,27.7392,-1.60112,-9.67075,-12.0629,-4.72214,-10.9273,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
220,9,22.9505,-0.923653,-9.41073,-7.12266,-4.32586,-9.48498,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,0,20.6691,1.50862,-9.3469,-5.99059,-2.63535,-6.79732,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,1,19.4612,1.63835,-6.26942,-6.81277,-3.74978,-4.50041,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,2,24.3082,0.50255,2.03256,-3.81048,-2.18609,-2.26326,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,3,22.9099,-2.62867,6.69717,-1.17997,3.65888,-1.25215,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,4,17.3958,-5.60945,-0.332325,-1.7956,2.10806,-3.21857,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,5,18.0426,-1.74134,-2.52062,-0.861775,3.41548,-5.87312,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,6,10.7223,3.12612,1.66121,-0.712731,-0.823301,-12.7797,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,7,11.6768,1.40152,-2.67318,-2.01327,-1.36929,-0.0331192,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,8,3.63766,3.2199,-5.73572,-7.94695,9.34962,-6.63673,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
221,9,2.38321,2.45818,-7.74711,-0.502284,-2.38799,-3.68438,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,0,-3.20764,-3.10693,-7.40244,2.9782,-8.72627,-2.16644,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,1,-1.34588,-2.01514,-4.4429,-2.152,-5.77263,-9.7139,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,2,-1.38967,-6.78663,-9.72715,-6.10227,-3.04183,-5.51999,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,3,-3.92808,-3.29727,-17.4489,-7.30142,-3.72643,-3.82685,-3299.9,3277.66,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,4,-2.19376,3.367,-15.6575,-7.31131,-8.50264,-3.58511,-3299.9,-1318.12,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,5,0.202984,9.86449,-13.0153,1.07243,-1.72183,-2.41062,-3299.9,-3269.84,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,6,1.69349,7.82624,-6.06974,2.75375,1.04356,-1.08617,-3299.9,-3246.33,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,7,0.215687,1.21268,-0.0906177,-1.70459,-1.47912,-0.659801,-3299.9,-3226.77,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,8,-5.60548,-4.64349,4.44324,-0.642319,-2.46715,-1.46319,-3299.9,-3213.06,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
222,9,-11.3172,-5.76721,13.1096,-1.03485,-0.913992,-0.621485,-3299.9,-3199.44,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
223,0,-12.6657,-1.49639,20.8125,-6.67541,-0.390971,3.01197,-3299.9,-3185.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
223,1,-11.9191,3.58967,24.4599,-7.27489,-2.17413,2.66032,-3299.9,-3171.71,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
223,2,-14.3049,6.17638,25.569,-3.3592,-2.31041,-2.40466,-3299.9,-3158.1,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
223,3,-18.6679,4.83682,18.2196,-0.150353,-1.10354,-1.47942,-3299.9,-3145.06,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
