Devices
2000
,,EMG_cometa - EMG Channels,,,,,,,,,,,,,,,,
Frame,Sub Frame,EMG01_FDS_right,EMG02_FDS_left,EMG03_biceps_brachii_right,EMG04_biceps_brachii_left,EMG05_trapezius_trans_right,EMG06_trapezius_trans_left,EMG07,EMG08,EMG09,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
207,2,-0.0183872,-0.0122841,-0.0239034,-0.00820015,-0.0243256,-0.0318195,-0.0212141,-0.0132362,-0.00962204,-0.0112501,-0.0285995,-0.0272964,-0.0304712,-0.0168793,-0.0219389,-0.0264284,0,0,0,0,0,0,200,300,0,4.3294,-3.48861,5.54579,-5.25641,0.902987,-2.07218,0.915106,-1.64259,0,0,0,0,0,0,200,1500,0,1.02406,0.253689,0.610103,0.28775,2.50419,0.275906,1.0068,-0.252704,0,0,0,0,0,0,200,900,0,2.34373,-1.85697,3.48002,-1.68914,0.51999,-0.175957,0.700873,0.0904402,-0.869415,0.798016,-5.54723,-242.294,-25.4117,117.367,195.419,-876.322,0,0.462064,0.40735,-0.0444246,0.842441,2.25712,1.25063,1.24116,0.79832,-0.543268,-0.0468665,-0.480121,-2925.41,6816.06,102.089,400,-20,0,0.941527,-0.398259,0.667686,-0.714552,0.157128,-0.664951,0.235576,0.752369
207,3,-0.0145725,-0.0145729,-0.0271078,-0.0106416,-0.0224946,-0.0263264,-0.0233503,-0.0111,-0.0076384,-0.0103345,-0.0252426,-0.0265334,-0.0266565,-0.012149,-0.0214812,-0.0247499,0,0,0,0,0,0,200,300,0,4.00766,-3.48861,5.06138,-4.93415,1.53548,-1.441,0.285228,-1.00945,0,0,0,0,0,0,200,1500,0,0.0567794,-0.228421,0.44923,0.127216,2.18464,-0.359877,0.687916,-0.571592,0,0,0,0,0,0,200,900,0,2.50477,-2.18214,3.80313,-1.68914,0.51999,-0.819109,0.700873,-0.548671,-0.870274,0.634935,-2.7117,-317.55,11.5162,-44.0188,204.247,-802.896,0,0.300596,0.569678,0.276644,0.358291,1.62861,0.620358,0.611672,-0.14894,-0.864677,0.114517,-0.15444,-501744,314119,121.285,400,-20,0,1.10181,-0.237131,0.667686,-0.553169,0.789616,-0.983406,0.235576,0.112654
207,4,-0.00434914,0.00312729,-0.00620323,0.00049736,-0.0113557,-0.0045063,-0.00763374,-0.00072403,-0.000161591,0.000956955,-0.00693207,-0.00334007,-0.00498901,-0.00162048,-0.00515427,-0.00323502,0,0,0,0,0,0,200,300,0,3.68591,-3.32774,4.73845,-5.57866,1.53548,-3.01895,-0.029711,-0.692875,0,0,0,0,0,0,200,1500,0,1.18527,-0.710531,0.44923,0.127216,2.82375,-0.99566,-0.268748,-0.89048,0,0,0,0,0,0,200,900,0,2.18268,-1.69438,2.99536,-1.52861,0.200768,-0.497533,0.700873,-0.229116,-1.03088,0.151634,-1.76899,-1165.55,584.575,33.5663,400,-620,0,0.623533,0.40735,0.11611,0.0355247,1.00009,1.88089,-0.647304,-0.464694,-0.380448,-0.207232,-0.155467,-5851.78,-3344.07,282.122,0,-20,0,1.26209,-0.881642,0.50732,-0.714552,0.789616,-0.664951,-0.0818525,0.112654
208,0,-0.00450172,0.00312729,-0.00299889,-0.000112991,-0.00815132,-0.00298042,-0.00168282,-0.00514908,0.00166946,-0.00117928,0.00115509,-0.00364525,-0.00331055,-0.000857544,-0.0022551,-0.00247208,0,0,0,0,0,0,200,300,0,4.16853,-3.48861,5.06138,-5.41754,1.53548,-2.38777,0.285228,-0.692875,0,0,0,0,0,0,200,1500,0,0.379205,0.0929856,0.770976,-0.0333184,2.18464,-0.677769,0.687916,-1.52826,0,0,0,0,0,0,200,900,0,2.18268,-1.69438,3.48002,-1.68914,0.51999,-0.175957,0.380647,-1.50734,-0.547336,0.956853,-3.97334,-293.46,144.756,-108.504,236.432,-846.143,0,-0.0223416,0.569678,0.437178,0.519674,1.31435,1.56576,0.926416,0.166813,-0.0598854,-0.690364,-0.476508,-240.14,-115.533,198.521,0,-20,0,0.941527,-0.881642,0.346955,-1.03732,0.473372,-0.664951,0.235576,0.432511
208,1,-0.000687027,0.000991058,0.00295204,-0.000112991,0.00405571,-0.000844192,0.00136894,-0.00316544,-0.000771942,0.000956955,-0.000675964,0.0020005,-0.00407349,-0.00360413,3.37219e-05,-0.000183258,0,0,0,0,0,0,200,300,0,3.84678,-3.48861,4.57698,-5.73979,1.53548,-1.441,-0.029711,-1.64259,0,0,0,0,0,0,200,1500,0,0.217992,-0.389125,0.127484,-0.0333184,2.18464,-0.677769,0.687916,-0.571592,0,0,0,0,0,0,200,900,0,2.02164,-1.85697,3.31846,-2.01021,0.51999,-0.819109,0.700873,-1.18778,-1.35554,0.313018,-1.45291,-85.4901,36.3912,-11.9987,225.047,-861.16,0,0.623533,0.732005,0.11611,0.196908,1.00009,-0.00990997,0.611672,-0.14894,-0.543268,0.114517,2.07578,0,0,121.455,200,-320,0,0.941527,-0.398259,0.667686,-0.553169,-0.159117,-1.62032,0.870433,-1.16677
208,2,0.00968895,0.0102989,0.0194315,0.0110259,0.0161102,0.0171612,0.0158648,0.0122459,0.00609451,0.00782341,0.0190079,0.0201585,0.0206458,0.00707703,0.0168184,0.0153807,0,0,0,0,0,0,200,300,0,2.88155,-3.48861,4.57698,-5.73979,1.21923,-1.441,-0.974528,-1.95916,0,0,0,0,0,0,200,1500,0,0.540418,-1.19264,0.288357,0.28775,2.18464,-0.677769,0.0501396,-1.84714,0,0,0,0,0,0,200,900,0,1.69956,-1.20662,3.64157,-2.01021,-0.118453,-1.14069,0.700873,-0.548671,-1.0326,0.47525,-2.39884,-395.437,-13.9394,-18.59,194.189,-755.155,0,0.300596,0.732005,-0.0444246,0.519674,1.31435,0.935492,-0.0178158,0.166813,0.0987035,-0.369633,1.75246,0,0,-0.586655,200,-320,0,0.460683,-0.559387,0.667686,-1.03732,-0.159117,-1.30186,0.235576,-0.52706
208,3,0.0164028,0.0142662,0.02111,0.010263,0.0223663,0.0258587,0.0176958,0.0139244,0.0120454,0.00950188,0.0235855,0.0277879,0.0270544,0.0151642,0.0212434,0.0204161,0,0,0,0,0,0,200,300,0,4.16853,-3.48861,4.89991,-5.90092,0.902987,-3.01895,-0.029711,-1.32602,0,0,0,0,0,0,200,1500,0,-0.104433,-0.710531,0.770976,0.127216,2.18464,-0.99566,0.687916,-1.52826,0,0,0,0,0,0,200,900,0,2.02164,-1.53179,3.31846,-1.52861,1.15843,-0.497533,0.700873,-0.868227,-0.868556,0.634935,-1.76558,-578.961,-120.033,85.4997,132.015,-620,0,0.623533,0.245023,0.276644,0.358291,1.94286,0.305224,-0.0178158,-0.464694,-0.544961,-0.207232,3.0162,0,0,-7.23109,200,-320,0,0.620964,-0.0760036,0.50732,-0.714552,-1.10785,-1.30186,-0.399281,-0.207203
208,4,0.0124355,0.0116722,0.0197367,0.0107207,0.0203826,0.0235699,0.0176958,0.0116356,0.00914627,0.0108752,0.0173294,0.0245835,0.0255286,0.0127228,0.0152925,0.0187376,-0.35817,-1.64688,5.05194,0,0,248.484,200,300,0,3.84678,-3.48861,4.25404,-5.90092,0.270498,-2.07218,-0.974528,-2.27574,0,0,0,0,0,0,200,1500,0,0.379205,-0.549828,0.770976,-0.0333184,1.22597,-0.677769,-0.268748,-1.52826,0,0,0,0,0,0,200,900,0,2.02164,-2.6699,3.15691,-1.84968,0.200768,0.145619,0.0604202,-1.50734,-1.19493,0.634935,-1.45418,-190.66,95.3208,-108.95,265.55,-788.888,0,0.300596,0.894333,0.276644,0.358291,0.685833,0.620358,0.296928,-0.14894,0.903495,0.2759,1.75181,0,0,173.723,200,-320,0,0.300402,-1.2039,0.667686,-0.391786,-0.159117,-0.346495,-0.399281,-0.846918
209,0,0.014114,0.0151817,0.0151591,0.0136199,0.0238921,0.0386761,0.0192217,0.0149925,0.0189119,0.012401,0.0240433,0.0164964,0.0278174,0.0105865,0.0181917,0.0184325,0,0,0,0,0,0,200,300,0,3.68591,-3.48861,4.89991,-5.41754,1.53548,-2.70336,0.915106,-1.32602,0,0,0,0,0,0,200,1500,0,0.379205,-0.710531,0.288357,0.127216,2.18464,-0.99566,0.0501396,-0.252704,0,0,0,0,0,0,200,900,0,1.8606,-2.01956,3.31846,-1.68914,0.200768,-0.497533,1.0211,0.0904402,-0.222681,0.476099,-1.45431,-199.423,-84.9713,52.8491,141.573,-782.875,0,-0.0223416,0.245023,-0.204959,0.681058,1.00009,0.305224,-0.0178158,0.166813,0.422651,0.110446,1.75527,0,0,96.0865,200,-320,0,0.781246,-1.2039,1.30915,-1.1987,-0.159117,-0.664951,0.235576,-1.16677
209,1,0.0101467,0.0118248,0.0233988,0.00644829,0.0208404,0.0206707,0.0209002,0.0113304,0.00868851,0.0107226,0.0183975,0.0204636,0.0211035,0.00921326,0.0146822,0.0188902,0,0,0,0,0,0,200,300,0,3.84678,-3.64949,4.25404,-5.57866,0.902987,-2.07218,-0.029711,-2.59231,0,0,0,0,0,0,200,1500,0,0.0567794,-0.389125,0.610103,0.28775,1.22597,-0.99566,-0.268748,-1.20937,0,0,0,0,0,0,200,900,0,2.18268,-2.18214,2.8338,-1.20754,-0.118453,-1.78384,0.0604202,-0.229116,-0.870274,-0.00889995,-3.34395,-216.366,163.208,-44.2225,248.807,-855.296,0,0.300596,0.569678,-0.0444246,0.0355247,1.00009,1.25063,0.926416,0.166813,-0.382141,0.272847,0.806533,0,0,57.2166,200,-320,0,0.941527,-0.559387,1.14878,-0.875936,0.789616,-0.664951,0.235576,-1.16677
209,2,0.0124355,0.0127403,0.0177531,0.0104156,0.0208404,0.0214336,0.0230364,0.0142296,0.00548416,0.0117907,0.0206863,0.0253465,0.0264441,0.00906067,0.018802,0.0204161,0,0,0,0,0,0,200,300,0,3.36416,-3.64949,4.73845,-6.22318,1.21923,-2.70336,-0.34465,-2.27574,0,0,0,0,0,0,200,1500,0,0.217992,-0.549828,0.127484,0.448285,1.86508,-1.63144,0.0501396,-0.89048,0,0,0,0,0,0,200,900,0,2.18268,-2.18214,2.99536,-1.68914,-0.118453,-1.14069,-0.259806,-0.868227,-0.385009,0.314716,-1.76954,-25.6328,27.6125,1.01764,215.604,-905.514,0,-0.0223416,0.40735,-0.204959,0.519674,0.685833,0.305224,0.611672,0.166813,0.260677,-0.369633,3.0232,0,0,95.9207,200,-320,0,0.620964,-0.881642,0.667686,-1.03732,-0.159117,-1.62032,-0.71671,-0.52706
209,3,0.01152,0.0102989,0.0201945,0.00950005,0.0219085,0.0206707,0.0202898,0.011483,0.0074678,0.00812859,0.0199234,0.0225999,0.0270544,0.0061615,0.0172762,0.0178221,-0.197297,-0.679092,5.68639,0,0,151.838,200,300,0,3.52504,-3.32774,4.73845,-5.41754,0.270498,-2.70336,-0.34465,-2.90888,0,0,0,0,0,0,200,1500,0,-0.104433,-1.03194,-0.194262,-0.0333184,1.86508,-2.26723,0.0501396,-1.52826,0,0,0,0,0,0,200,900,0,1.21643,-1.69438,3.31846,-2.49182,-0.437675,-0.819109,0.700873,-0.868227,-0.547336,0.957702,-1.77085,-381.583,-101.249,-69.8742,142.825,-704.519,0,-0.0223416,0.569678,0.276644,0.681058,1.00009,0.935492,-0.647304,0.482567,0.580394,-0.369633,2.06304,0,0,-32.4737,200,-320,0,0.14012,-0.720514,0.667686,-1.03732,-0.791605,-0.664951,-0.399281,-0.207203
209,4,0.00266991,7.5531e-05,0.000815811,0.00217583,0.00390312,0.00251274,0.00197929,-0.00072403,-0.000161591,0.00126213,0.00207062,0.00795143,0.00279297,0.00188904,-0.00286545,0.00271591,0,0,0,0,0,0,200,300,0,3.36416,-3.64949,4.57698,-6.06205,0.270498,-2.07218,-0.34465,-2.59231,0,0,0,0,0,0,200,1500,0,-0.104433,-0.389125,0.127484,-0.0333184,1.54552,-1.94933,-0.268748,-1.20937,0,0,0,0,0,0,200,900,0,1.69956,-2.18214,3.48002,-1.68914,0.200768,-1.46226,0.380647,-1.18778,-0.545619,0.152483,-0.511443,-525.996,-433.592,40.0745,0,-620,0,0.300596,0.245023,-0.0444246,0.196908,0.371575,0.620358,-0.647304,0.166813,0.260677,-0.528981,2.07372,0,0,153.774,200,-320,0,0.620964,-0.881642,0.346955,-0.875936,-0.159117,-0.983406,0.235576,-1.16677
210,0,7.59125e-05,0.00236435,0.000510635,0.000649948,-0.000827103,0.00617485,-0.00229317,0.000649261,0.00411087,0.00141472,0.00130768,0.00673073,0.00309814,-0.00039978,0.000491486,-0.00155655,0,0,0,0,0,0,200,300,0,3.68591,-3.48861,4.73845,-5.41754,1.21923,-2.70336,-0.659589,-1.64259,0,0,0,0,0,0,200,1500,0,0.0567794,-0.549828,0.127484,0.28775,0.906413,-1.31355,-0.268748,-1.52826,0,0,0,0,0,0,200,900,0,1.8606,-2.6699,2.67225,-2.01021,0.200768,-1.46226,-0.259806,-1.18778,0.101115,0.798016,-2.0837,-309.599,-95.8829,53.1228,153.984,-771.419,0,-0.18381,0.0826952,-0.0444246,0.842441,1.31435,0.620358,-0.0178158,0.166813,0.101242,-0.6924,-0.476291,150.805,-14.7238,153.527,169.086,-620,0,0.941527,-1.04277,0.667686,-1.36009,0.157128,-0.346495,0.553005,0.112654
210,1,-0.000381851,7.5531e-05,-0.00315147,0.000649948,-0.00479439,-0.00160713,0.000453415,-0.00957413,0.000448761,-0.00178963,-0.00464325,-0.00105125,-0.000258789,-0.00223083,-0.00362839,-0.00155655,0,0,0,0,0,0,200,300,0,3.52504,-3.16687,4.57698,-4.93415,0.902987,-2.07218,0.600167,-1.32602,0,0,0,0,0,0,200,1500,0,0.0567794,-0.549828,0.44923,-0.514921,1.86508,-0.359877,1.64458,-1.84714,0,0,0,0,0,0,200,900,0,2.34373,-2.01956,3.15691,-1.84968,0.200768,-1.14069,0.0604202,-0.868227,-0.54476,-0.00974889,-2.08172,-694.653,-183.768,46.8376,111.723,-620,0,0.462064,0.0826952,0.11611,-0.125859,1.94286,0.620358,-0.33256,-0.14894,-0.0598854,-0.368615,0.158784,0,0,198.643,200,-320,0,0.941527,-0.881642,0.50732,-0.875936,-0.159117,-0.02804,0.235576,-0.207203
210,2,-0.00694313,-0.0103004,-0.0158163,-0.00820015,-0.017154,-0.0194599,-0.0146528,-0.00972672,-0.00641769,-0.00743538,-0.0163925,-0.00791771,-0.0228418,-0.00955505,-0.0173613,-0.0151369,0,0,0,0,0,0,200,300,0,3.84678,-3.32774,5.22285,-5.25641,0.586742,-1.75659,-0.029711,-2.59231,0,0,0,0,0,0,200,1500,0,0.862843,-0.389125,0.770976,-0.354387,2.18464,-0.99566,0.0501396,-1.20937,0,0,0,0,0,0,200,900,0,1.69956,-1.53179,3.31846,-2.17075,0.51999,-1.14069,0.380647,-0.868227,-0.548195,0.79547,-1.45604,171.339,-153.265,-192.63,94.7385,-1037.67,0,-0.18381,0.732005,0.437178,0.358291,0.685833,-0.325044,0.296928,0.79832,-0.221013,-0.207232,1.75246,0,0,185.784,200,-320,0,0.941527,-0.720514,0.50732,-0.714552,-0.159117,-1.30186,0.235576,-0.52706
210,3,-0.0157932,-0.0128944,-0.0135275,-0.010489,-0.0206635,-0.0141193,-0.0187727,-0.0138466,-0.000771942,-0.0103345,-0.0183762,-0.0262283,-0.0217737,-0.0148956,-0.0243803,-0.0218507,0,0,0,0,0,0,200,300,0,3.52504,-3.16687,5.06138,-5.57866,1.85172,-2.70336,0.285228,-2.27574,0,0,0,0,0,0,200,1500,0,0.217992,-0.389125,0.770976,-0.193853,1.54552,-0.99566,0.687916,-0.571592,0,0,0,0,0,0,200,900,0,2.02164,-1.36921,3.48002,-1.36808,0.51999,-0.175957,-0.259806,-0.229116,-1.19321,0.796319,-3.65859,-363.807,132.588,39.9347,236.24,-820.561,0,0.623533,0.569678,0.276644,0.519674,1.31435,1.56576,0.611672,0.166813,0.101242,-0.369633,1.43024,0,0,192.259,200,-320,0,0.941527,-1.04277,0.667686,-1.03732,-0.791605,-1.30186,0.870433,-0.207203
210,4,-0.0113682,-0.0133522,-0.0239034,-0.0088105,-0.0156281,-0.0261738,-0.0187727,-0.0118629,-0.00779099,-0.00896126,-0.0177658,-0.0199722,-0.0214685,-0.0107758,-0.0204131,-0.0209352,0,0,0,0,0,0,200,300,0,3.68591,-3.16687,5.06138,-5.57866,1.85172,-2.38777,0.600167,-1.64259,0,0,0,0,0,0,200,1500,0,0.0567794,-0.0677178,0.288357,-0.193853,1.86508,-0.99566,1.32569,-0.571592,0,0,0,0,0,0,200,900,0,1.53851,-1.20662,3.31846,-1.68914,0.51999,-1.14069,0.700873,-0.548671,-0.547336,-0.00635314,-1.76655,-293.499,28.6701,7.08037,216.229,-753.858,0,-0.0223416,0.569678,-0.526028,0.519674,1.31435,0.305224,0.611672,-0.464694,-0.382141,-0.209267,3.02224,0,0,76.3383,200,-320,0,0.941527,-0.559387,0.828052,-1.03732,-0.791605,-1.30186,-0.0818525,-0.846918
211,0,-0.0159458,-0.0127419,-0.0277181,-0.0101838,-0.0246308,-0.0299885,-0.0279279,-0.0155251,-0.010385,-0.00896126,-0.0253952,-0.0271438,-0.0329126,-0.014743,-0.0240752,-0.0256654,0,0,0,0,0,0,200,300,0,3.20329,-3.16687,4.57698,-5.57866,1.85172,-2.70336,-0.659589,-2.27574,0,0,0,0,0,0,200,1500,0,0.701631,-0.871235,0.610103,0.448285,2.18464,-0.677769,1.32569,-2.16603,0,0,0,0,0,0,200,900,0,1.8606,-2.01956,3.64157,-1.52861,0.200768,-1.14069,0.700873,-0.868227,-1.3564,0.633237,-1.13755,-276.093,67.0732,-153.916,258.963,-677.291,0,0.462064,0.894333,0.597713,0.0355247,1.00009,0.305224,0.296928,-0.464694,-0.382141,0.114517,0.477239,0,0,153.68,200,-320,0,0.941527,-0.559387,0.667686,-0.553169,-0.159117,-0.346495,0.235576,-0.207203
211,1,-0.0138096,-0.0139626,-0.0220724,-0.0103364,-0.0252412,-0.0286152,-0.0244184,-0.0165932,-0.0102324,-0.0133863,-0.0179184,-0.0330947,-0.0289453,-0.0153534,-0.0260588,-0.0201723,0,0,0,0,0,0,200,300,0,4.00766,-2.68425,5.06138,-5.41754,1.85172,-1.441,-0.659589,-2.27574,0,0,0,0,0,0,200,1500,0,0.0567794,-0.549828,0.770976,0.929888,2.82375,-0.0419857,1.32569,-0.89048,0,0,0,0,0,0,200,900,0,2.18268,-2.01956,3.15691,-1.52861,0.51999,-0.175957,0.380647,-0.229116,-1.03002,0.474401,-0.820396,-198.263,216.483,137.058,400,-678.333,0,0.785002,0.245023,0.11611,0.358291,1.00009,-0.00990997,0.926416,-1.0962,-0.0607317,-0.371668,-1.42723,-35.1303,-43.7966,18.5317,169.314,-295.386,0,0.781246,-0.720514,0.988417,-1.36009,0.789616,-0.02804,0.553005,0.112654
211,2,-0.0142673,-0.0125893,-0.0225301,-0.0117097,-0.0246308,-0.0301411,-0.0253339,-0.0133888,-0.0114531,-0.0109449,-0.0229538,-0.027449,-0.0312341,-0.0126068,-0.02377,-0.0195619,0,0,0,0,0,0,200,300,0,3.84678,-3.006,4.89991,-5.41754,0.902987,-1.441,1.23004,-1.95916,0,0,0,0,0,0,200,1500,0,0.701631,-0.0677178,0.931848,-0.193853,1.54552,-0.359877,1.0068,-0.571592,0,0,0,0,0,0,200,900,0,1.8606,-2.01956,3.48002,-1.36808,0.200768,-0.497533,0.380647,-0.548671,-1.19321,0.634935,-2.71296,-447.803,87.2077,20.5687,232.145,-754.94,0,0.623533,0.569678,0.276644,0.358291,1.31435,1.25063,0.296928,-0.14894,-0.863831,0.273865,-2.39042,301.173,-106.224,127.713,155.562,-445.992,0,1.26209,-0.398259,0.988417,-0.714552,0.473372,-0.02804,0.553005,1.39208
211,3,-0.0153355,-0.00938492,-0.0239034,-0.0110993,-0.0269196,-0.0273945,-0.0242658,-0.0130836,-0.00840134,-0.00774055,-0.0214279,-0.0272964,-0.0315393,-0.0136749,-0.021176,-0.0134584,0,0,0,0,0,0,200,300,0,3.84678,-2.52338,5.54579,-5.09528,1.53548,-1.441,-0.029711,-1.64259,0,0,0,0,0,0,200,1500,0,0.0567794,-0.389125,0.931848,0.448285,1.22597,0.275906,0.0501396,-0.571592,0,0,0,0,0,0,200,900,0,2.18268,-1.69438,3.15691,-1.84968,1.15843,-0.819109,0.700873,-0.548671,-1.03346,1.11824,-2.7128,-47.8648,21.4648,-121.776,207.912,-902.356,0,0.139127,0.894333,0.437178,0.681058,1.31435,0.305224,0.926416,0.166813,-1.18524,0.91838,-0.465392,1262.42,1593.02,166.398,400,-620,0,1.42237,-0.237131,1.14878,-0.230402,0.473372,-0.346495,1.50529,-1.16677
211,4,-0.00404396,-0.00175552,-0.00864464,-0.00133369,-0.00204781,-0.00679512,-0.00519234,-0.00301285,0.00182205,-0.00285774,-0.00281219,-0.00395042,-0.0027002,-0.00467224,-0.0034758,-0.0059816,0,0,0,0,0,0,200,300,0,4.00766,-3.006,5.22285,-5.57866,0.902987,-2.38777,1.23004,-1.64259,0,0,0,0,0,0,200,1500,0,0.379205,-0.228421,0.610103,0.448285,1.86508,-0.0419857,0.369028,-0.89048,0,0,0,0,0,0,200,900,0,2.34373,-1.69438,3.31846,-1.52861,0.200768,-1.14069,-0.580033,-0.868227,-0.706228,-0.00889995,-1.45506,-221.382,150.807,117.761,303.644,-767.853,0,0.623533,0.0826952,-0.0444246,0.0355247,0.371575,0.935492,0.296928,-0.14894,-0.220167,0.596631,0.792239,0,0,231.066,200,-320,0,1.10181,-0.881642,0.988417,-0.391786,-0.159117,-0.346495,-0.399281,0.112654
212,0,-0.00312843,0.001754,-0.0028463,-0.000265579,0.00146172,-0.00343819,-0.00214058,-0.00347061,-0.000161591,0.000346603,-0.00388031,-0.000746078,-0.00239502,-9.46044e-05,-0.00164474,-0.00140396,0,0,0,0,0,0,200,300,0,3.36416,-3.32774,4.89991,-5.57866,1.21923,-1.441,-0.34465,-2.27574,0,0,0,0,0,0,200,1500,0,-0.104433,-0.0677178,-0.355134,-0.193853,1.86508,-1.63144,0.0501396,0.0661842,0,0,0,0,0,0,200,900,0,1.69956,-1.53179,3.48002,-1.68914,-0.118453,-1.14069,0.700873,-1.18778,-0.707946,0.474401,-3.34258,-322.505,4.55354,7.71087,201.362,-823.516,0,0.300596,0.40735,0.11611,0.358291,1.62861,0.935492,0.611672,0.166813,-0.0607317,-0.0468665,2.38392,0,0,134.483,200,-320,0,0.781246,-0.720514,0.667686,-0.714552,-0.791605,-0.983406,-0.0818525,-0.52706
212,1,-0.00114479,0.00129623,-0.00101524,0.0012603,-0.000369339,-0.00404854,-4.34881e-06,-0.000571442,-0.000466766,0.00171989,0.000697327,-0.00150902,-0.000106201,-0.000552368,0.00232254,-0.00231949,0,0,0,0,0,0,200,300,0,3.52504,-3.16687,5.06138,-5.73979,0.586742,-2.38777,-0.659589,-1.95916,0,0,0,0,0,0,200,1500,0,0.0567794,-0.549828,0.288357,-0.193853,1.86508,-0.99566,-0.268748,-0.89048,0,0,0,0,0,0,200,900,0,1.8606,-1.85697,3.80313,-2.01021,0.51999,-0.497533,1.0211,-0.868227,-0.870274,0.152483,-2.0837,-347.409,-51.9597,-24.8565,175.064,-753.273,0,0.300596,0.569678,-0.0444246,0.196908,1.31435,0.620358,-0.0178158,0.166813,0.0987035,0.113499,2.39056,0,0,18.9015,200,-320,0,0.460683,-0.559387,0.828052,-0.714552,0.157128,-1.93877,-0.0818525,-0.52706
212,2,0.00923119,0.0133507,0.02111,0.00827934,0.0188567,0.0229595,0.0169329,0.0090416,0.00792557,0.007976,0.0153458,0.0204636,0.0229346,0.00860291,0.0160554,0.016754,0,0,0,0,0,0,200,300,0,3.52504,-3.006,4.57698,-5.73979,0.902987,-2.70336,-0.974528,-1.32602,0,0,0,0,0,0,200,1500,0,0.217992,-0.549828,0.127484,0.127216,1.54552,-1.63144,0.0501396,-1.84714,0,0,0,0,0,0,200,900,0,2.02164,-1.85697,3.15691,-1.36808,0.839211,-0.175957,0.380647,-1.18778,-0.869415,0.798016,-0.510727,-2830.05,-8859.68,117.367,0,-620,0,0.462064,0.40735,-0.0444246,0.842441,0.685833,1.25063,-1.27679,-0.14894,0.0995497,-0.209267,-0.147589,-4.37131e+06,1.29623e+06,44.4512,400,-20,0,0.620964,-0.720514,0.828052,-1.03732,1.4221,-1.62032,0.553005,-0.207203
212,3,0.0119778,0.011367,0.0206522,0.0149932,0.017636,0.0275372,0.018764,0.016671,0.0109773,0.0127062,0.0206863,0.0251939,0.0256812,0.012265,0.0207857,0.0205687,0,0,0,0,0,0,200,300,0,4.00766,-3.16687,4.73845,-5.25641,1.21923,-2.38777,-0.34465,-2.27574,0,0,0,0,0,0,200,1500,0,0.379205,-0.0677178,0.127484,-0.354387,0.906413,-0.99566,0.0501396,-1.20937,0,0,0,0,0,0,200,900,0,2.02164,-1.69438,2.8338,-1.84968,-0.756896,-0.175957,0.380647,-1.18778,-1.3564,-0.00805101,-3.03382,79.3413,-1.87187,-38.2297,199.383,-946.152,0,0.462064,0.894333,-0.204959,0.196908,0.371575,0.935492,0.296928,1.42983,0.261524,-0.370651,1.10935,0,0,121.593,200,-320,0,0.781246,-1.04277,0.828052,-1.1987,-0.791605,-0.983406,0.553005,0.112654
212,4,0.0118252,0.0110619,0.0203471,0.00965263,0.0214507,0.0211285,0.018001,0.0107201,0.012198,0.00706047,0.0246536,0.0230576,0.0287329,0.0159271,0.0194124,0.0176695,0,0,0,0,0,0,200,300,0,3.68591,-3.64949,4.89991,-5.41754,0.902987,-1.75659,0.600167,-1.95916,0,0,0,0,0,0,200,1500,0,0.217992,-0.549828,0.127484,0.448285,1.54552,-1.31355,-0.587636,-1.20937,0,0,0,0,0,0,200,900,0,1.8606,-1.85697,3.15691,-1.52861,0.200768,-0.819109,0.0604202,-1.18778,-1.03174,0.796319,-1.14103,110.26,137.857,7.64097,320.818,-1016.63,0,0.462064,0.569678,0.276644,0.519674,0.0573174,0.305224,0.611672,0.166813,-0.221859,-0.370651,2.70961,0,0,24.9161,200,-320,0,0.781246,-0.559387,0.828052,-1.1987,-0.159117,-1.30186,-0.0818525,-1.16677
213,0,0.0160976,0.0107567,0.0247721,0.0104156,0.023587,0.0273846,0.0209002,0.0143822,0.00945145,0.0122485,0.021907,0.0258042,0.0282751,0.0142487,0.0206331,0.0216368,0,0,0,0,0,0,200,300,0,3.68591,-3.64949,4.89991,-5.09528,1.53548,-2.70336,-0.34465,-1.95916,0,0,0,0,0,0,200,1500,0,0.379205,-0.710531,0.44923,0.448285,1.86508,-0.99566,1.0068,-2.16603,0,0,0,0,0,0,200,900,0,2.18268,-2.18214,3.48002,-2.17075,-0.118453,-0.497533,1.34133,-1.18778,-0.547336,0.474401,-0.511186,512.768,-175.341,-89.3421,0,-1220,0,-0.0223416,0.569678,0.11611,0.358291,0.685833,-0.00990997,-0.647304,0.482567,-0.382141,-0.367598,1.11916,0,0,172.802,200,-320,0,0.941527,-0.559387,0.346955,-0.714552,0.157128,-0.664951,0.235576,-0.846918
