,time,Force_Fx1,Force_Fy1,Force_Fz1,Moment_Mx1,Moment_My1,Moment_Mz1,Force_Fx2,Force_Fy2,Force_Fz2,Moment_Mx2,Moment_My2,Moment_Mz2,Force_Fx3,Force_Fy3,Force_Fz3,Moment_Mx3,Moment_My3,Moment_Mz3,Force_Fx4,Force_Fy4,Force_Fz4,Moment_Mx4,Moment_My4,Moment_Mz4,Force_Fx5,Force_Fy5,Force_Fz5,Moment_Mx5,Moment_My5,Moment_Mz5,Raw_Pin 1,Raw_Pin 2,Raw_Pin 3,Raw_Pin 4,Raw_Pin 5,Raw_Pin 6,Raw_Pin 7,Raw_Pin 8,Raw_Pin 9,Raw_Pin 10,Raw_Pin 11,Raw_Pin 12,Raw_Pin 13,Raw_Pin 14,Raw_Pin 15,Raw_Pin 16,Raw_Pin 41,Raw_Pin 42,Raw_Pin 43,Raw_Pin 44,Raw_Pin 45,Raw_Pin 46,Raw_Pin 47,Raw_Pin 48,Raw_Pin 49,Raw_Pin 50,Raw_Pin 51,Raw_Pin 52,Raw_Pin 53,Raw_Pin 54,Raw_Pin 55,Raw_Pin 56,Raw_Pin 57,Raw_Pin 58,Raw_Pin 59,Raw_Pin 60,Raw_Pin 61,Raw_Pin 62,Raw_Pin 63,Raw_Pin 64,Voltage_EMG01_r_gastro,Voltage_EMG02_r_soleus,Voltage_EMG03_r_rect_fem,Voltage_EMG04_r_tfl,Voltage_EMG05_r_semimemb,Voltage_EMG06_l_gastro,Voltage_EMG07_l_soleus,Voltage_EMG08_l_rect_fem,Voltage_EMG09_l_tfl,Voltage_EMG10_l_semimemb,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used,Voltage_not_used
30,0.752,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0177001953125,-0.07049560546875,0.0848388671875,0.15472412109375,0.0189208984375,0.01556396484375,0.0091552734375,0.01708984375,0.00335693359375,-0.0177001953125,-0.01708984375,-0.03875732421875,-0.00885009765625,-0.009765625,-0.0115966796875,-0.009765625,-0.006103515625,0.001220703125,-0.01617431640625,0.00762939453125,-0.00701904296875,-0.00457763671875,-0.00274658203125,-0.0103759765625,-0.0201416015625,0.00518798828125,-0.0177001953125,0.01922607421875,-0.00213623046875,-0.00213623046875,-0.00091552734375,-0.00213623046875,-0.0140380859375,-0.00244140625,-0.0042724609375,-0.006103515625,-0.00396728515625,-0.008544921875,-0.0048828125,-0.00091552734375,0.005381469614803791,-0.003912658896297216,-0.016439208760857582,0.10571197420358658,-0.0020263672340661287,-0.010871581733226776,-0.0022732543293386698,0.0006570434779860079,0.02695617638528347,-0.11786651611328125,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299,0.03831725940108299
31,0.753,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01129150390625,-0.0244140625,-0.00274658203125,0.04791259765625,-0.00091552734375,-0.00335693359375,-0.00152587890625,-0.00030517578125,0.001220703125,-0.01556396484375,-0.02105712890625,-0.0396728515625,-0.00762939453125,-0.00701904296875,0.00030517578125,-0.00732421875,-0.0079345703125,0.00274658203125,-0.01373291015625,0.00457763671875,-0.0140380859375,-0.00213623046875,-0.001220703125,-0.02685546875,-0.01800537109375,0.00640869140625,-0.01922607421875,0.01739501953125,-0.001220703125,0.01373291015625,-0.00762939453125,-0.00335693359375,-0.00244140625,-0.00640869140625,-0.0048828125,-0.013427734375,-0.00091552734375,-0.00457763671875,-0.0006103515625,-0.0030517578125,-0.050465699285268784,-0.009863586165010929,-0.0005700683686882257,0.02163604646921158,0.0025512694846838713,0.030174560844898224,-0.005019836593419313,-0.002547302283346653,0.02451477013528347,-0.41266632080078125,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142,0.026567993685603142
32,0.754,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01251220703125,-0.02288818359375,-0.0146484375,0.030517578125,-0.00946044921875,-0.0006103515625,-0.00335693359375,-0.00091552734375,0.001220703125,-0.015869140625,-0.01708984375,-0.0384521484375,-0.0067138671875,-0.01068115234375,-0.00213623046875,-0.00885009765625,-0.0103759765625,-0.0048828125,-0.01373291015625,0.00152587890625,0.018310546875,-0.00030517578125,-0.0018310546875,-0.0238037109375,-0.01495361328125,0.0079345703125,-0.00823974609375,0.0177001953125,-0.00335693359375,-0.0128173828125,-0.008544921875,-0.00518798828125,0.008544921875,-0.008544921875,-0.00701904296875,-0.01678466796875,-0.00457763671875,-0.00396728515625,0.001220703125,-0.00030517578125,-0.035054322332143784,0.0006649780552834272,0.05558227375149727,0.003783264197409153,0.14384765923023224,0.08159667998552322,0.027633972465991974,0.001419982872903347,0.02100524865090847,-0.20926666259765625,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142,0.030687866732478142
33,0.755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01434326171875,-0.0299072265625,-0.0189208984375,0.02838134765625,-0.01434326171875,-0.00396728515625,-0.0006103515625,-0.00091552734375,0.00213623046875,-0.01739501953125,-0.02166748046875,-0.03875732421875,-0.0042724609375,-0.0146484375,-0.0006103515625,-0.00762939453125,-0.0079345703125,-0.0030517578125,-0.013427734375,0.00396728515625,-0.00457763671875,-0.0018310546875,-0.0048828125,-0.01190185546875,-0.01556396484375,0.0030517578125,-0.0201416015625,0.01708984375,-0.0048828125,0.00030517578125,-0.006103515625,-0.0018310546875,0.0030517578125,-0.0030517578125,-0.00244140625,-0.015869140625,-0.00518798828125,-0.00640869140625,-0.0091552734375,-0.00396728515625,-0.042836304754018784,0.058038026094436646,0.08960937708616257,-0.02032562345266342,0.07716675102710724,-0.033302001655101776,-0.054458312690258026,0.008896789513528347,0.03428039699792862,0.24529266357421875,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299,0.03160339221358299
34,0.756,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.015869140625,-0.02410888671875,-0.01495361328125,0.03204345703125,-0.00946044921875,0.003662109375,-0.00213623046875,-0.0030517578125,0.00335693359375,-0.01983642578125,-0.0164794921875,-0.03875732421875,-0.0103759765625,-0.009765625,0.0018310546875,-0.00732421875,-0.001220703125,-0.00030517578125,-0.01373291015625,0.0030517578125,-0.003662109375,-0.01007080078125,-0.00701904296875,-0.0042724609375,-0.01617431640625,0.00640869140625,-0.0146484375,0.015869140625,0.0018310546875,-0.02105712890625,-0.0042724609375,0.0,0.0006103515625,-0.0018310546875,0.001220703125,-0.008544921875,-0.003662109375,-0.008544921875,-0.00457763671875,-0.0054931640625,0.057566527277231216,0.09832122921943665,0.04734252765774727,-0.09387298673391342,0.06557007133960724,0.017814941704273224,0.12437469512224197,0.004776916466653347,0.01734313927590847,0.12200164794921875,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799,0.03633361682295799
35,0.757,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02593994140625,-0.02532958984375,-0.01953125,0.02899169921875,-0.00946044921875,-0.00885009765625,-0.0048828125,-0.00274658203125,0.003662109375,-0.0201416015625,-0.01708984375,-0.03997802734375,-0.00457763671875,-0.0250244140625,-0.00091552734375,-0.008544921875,-0.00946044921875,0.00152587890625,-0.01434326171875,0.00091552734375,-0.0067138671875,-0.00762939453125,-0.00274658203125,-0.0018310546875,-0.01373291015625,0.00457763671875,-0.0177001953125,0.01739501953125,-0.00701904296875,-0.0067138671875,-0.010986328125,-0.00885009765625,0.001220703125,-0.006103515625,0.00335693359375,-0.01220703125,-0.006103515625,-0.01617431640625,0.0006103515625,-0.0042724609375,0.056040648370981216,0.025079039856791496,0.0033972167875617743,0.05032256990671158,-0.004315185360610485,0.11837036162614822,0.16877776384353638,0.03971954435110092,0.03595886379480362,0.42916107177734375,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299,0.03984313830733299
36,0.758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0146484375,-0.02655029296875,-0.0140380859375,0.0323486328125,-0.008544921875,-0.01129150390625,-0.0030517578125,-0.0042724609375,0.008544921875,-0.01800537109375,-0.01556396484375,-0.03387451171875,-0.0079345703125,-0.01251220703125,0.00152587890625,-0.0067138671875,-0.00823974609375,-0.0018310546875,-0.003662109375,0.0006103515625,-0.00762939453125,-0.01312255859375,-0.01068115234375,-0.00457763671875,-0.00762939453125,0.003662109375,-0.01617431640625,0.0433349609375,0.0,0.0018310546875,-0.00946044921875,-0.00152587890625,0.0,-0.009765625,-0.00030517578125,-0.010986328125,-0.0054931640625,-0.00457763671875,-0.00274658203125,-0.0054931640625,0.019877320155501366,-0.13895294070243835,-0.015523681417107582,0.03643707185983658,-0.05543212965130806,0.08007080107927322,-0.10954254120588303,0.01667877286672592,0.03367004543542862,0.16152191162109375,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142,0.023363647982478142
37,0.759,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02960205078125,-0.0244140625,-0.0177001953125,0.0445556640625,-0.00946044921875,-0.00701904296875,-0.003662109375,-0.00152587890625,0.0018310546875,-0.03265380859375,-0.01129150390625,-0.0421142578125,-0.0006103515625,-0.00946044921875,0.0018310546875,0.00274658203125,-0.0079345703125,0.00152587890625,-0.0115966796875,0.0006103515625,-0.00091552734375,-0.00457763671875,-0.0054931640625,-0.00244140625,-0.0152587890625,0.0042724609375,-0.01983642578125,0.0177001953125,-0.0030517578125,-0.0048828125,-0.01129150390625,-0.0042724609375,-0.00213623046875,-0.003662109375,-0.00091552734375,-0.01007080078125,-0.00244140625,-0.00457763671875,0.00152587890625,0.003662109375,0.034220580011606216,-0.09332916140556335,0.05359863117337227,0.07733062654733658,0.05717773362994194,-0.09082763642072678,0.16084319353103638,0.005845031701028347,0.02649841271340847,0.15236663818359375,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799,0.03450256213545799
38,0.76,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.015869140625,-0.02288818359375,-0.01556396484375,0.0250244140625,-0.0079345703125,0.001220703125,-0.0030517578125,-0.0091552734375,-0.00213623046875,-0.01861572265625,-0.0146484375,-0.037841796875,-0.00701904296875,-0.010986328125,0.0103759765625,-0.00457763671875,-0.00732421875,0.00030517578125,-0.01373291015625,0.0030517578125,-0.010986328125,-0.003662109375,-0.00762939453125,-0.010986328125,-0.01373291015625,0.001220703125,-0.018310546875,0.02044677734375,0.00091552734375,0.001220703125,-0.02044677734375,-0.00335693359375,0.0006103515625,-0.0042724609375,-0.0042724609375,-0.0067138671875,-0.010986328125,-0.00579833984375,-0.0030517578125,0.0,0.07068908959627151,-0.031531065702438354,0.03711913898587227,0.01568511873483658,0.17970581352710724,0.014610596001148224,0.14283782243728638,0.03254791349172592,0.03061828576028347,0.13329315185546875,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142,0.027025757357478142
39,0.761,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01434326171875,-0.02655029296875,-0.01312255859375,0.02655029296875,-0.015869140625,-0.0048828125,-0.00091552734375,0.0091552734375,0.0,-0.01617431640625,-0.0244140625,-0.03875732421875,-0.0079345703125,-0.008544921875,-0.001220703125,-0.0067138671875,-0.00701904296875,-0.0030517578125,-0.0115966796875,0.00091552734375,-0.00701904296875,-0.006103515625,-0.0042724609375,-0.01068115234375,-0.01434326171875,0.00579833984375,-0.01708984375,0.0177001953125,0.0030517578125,-0.00396728515625,-0.00244140625,-0.01068115234375,-0.00244140625,-0.00213623046875,-0.00091552734375,-0.01007080078125,-0.00732421875,-0.01190185546875,-0.00579833984375,-0.001220703125,0.052988890558481216,0.0020382690709084272,0.025369873270392418,0.18856720626354218,0.14613647758960724,0.045280762016773224,0.024124450981616974,0.02476593106985092,0.03458557277917862,-0.22605133056640625,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142,0.016344605013728142
40,0.762,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01129150390625,-0.023193359375,-0.0054931640625,0.02716064453125,-0.0091552734375,-0.003662109375,-0.00457763671875,-0.0030517578125,0.0006103515625,-0.013427734375,-0.01953125,-0.03631591796875,-0.0042724609375,-0.0115966796875,-0.001220703125,-0.0006103515625,-0.0079345703125,0.0006103515625,-0.01800537109375,-0.00091552734375,-0.00396728515625,-0.00518798828125,-0.00335693359375,-0.023193359375,-0.02044677734375,0.0079345703125,-0.01434326171875,0.0225830078125,0.00152587890625,-0.0054931640625,-0.008544921875,-0.0006103515625,0.0,-0.0054931640625,-0.00274658203125,-0.0128173828125,-0.00091552734375,-0.0048828125,-0.0054931640625,0.0146484375,0.061228636652231216,0.08916595578193665,0.008127441629767418,0.07610992342233658,0.08006592094898224,0.041771240532398224,0.10545379668474197,0.04444976896047592,0.02665100060403347,-0.47126007080078125,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545,0.0071893311105668545
41,0.763,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02777099609375,-0.02197265625,-0.01312255859375,0.0323486328125,-0.008544921875,-0.00579833984375,-0.0103759765625,-0.00030517578125,0.0006103515625,-0.02471923828125,-0.01678466796875,-0.0372314453125,-0.00640869140625,-0.01617431640625,0.0018310546875,-0.00640869140625,-0.01220703125,-0.00030517578125,-0.0140380859375,-0.00335693359375,-0.0103759765625,-0.00335693359375,-0.0018310546875,-0.00762939453125,-0.0152587890625,0.01434326171875,-0.01678466796875,0.0201416015625,-0.00396728515625,-0.00091552734375,-0.0067138671875,-0.00213623046875,0.00244140625,-0.00701904296875,-0.001220703125,-0.010986328125,-0.00885009765625,-0.0048828125,-0.00030517578125,-0.00213623046875,0.041544798761606216,0.11495330929756165,0.006448974832892418,0.12966828048229218,0.09807129204273224,0.029411621391773224,0.07569915801286697,0.05513092130422592,0.03550110012292862,0.33852386474609375,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142,0.016497192904353142
42,0.764,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0128173828125,-0.020751953125,-0.013427734375,0.02593994140625,-0.0091552734375,-0.006103515625,-0.00457763671875,-0.0067138671875,0.0,-0.01800537109375,-0.01617431640625,-0.03662109375,-0.0140380859375,-0.010986328125,0.00030517578125,0.00152587890625,-0.00457763671875,-0.00030517578125,-0.00946044921875,0.001220703125,-0.0042724609375,-0.00579833984375,-0.00823974609375,-0.00732421875,-0.0152587890625,0.00030517578125,-0.01373291015625,0.01922607421875,-0.0018310546875,0.0006103515625,-0.0067138671875,-0.0054931640625,0.00457763671875,-0.00274658203125,0.00152587890625,-0.0067138671875,-0.00244140625,-0.00335693359375,-0.001220703125,-0.00823974609375,0.056040648370981216,0.13967254757881165,0.024301758036017418,0.11486724764108658,0.09227295219898224,0.12187988311052322,-0.15867584943771362,0.04521270841360092,-0.00966491736471653,0.5994491577148438,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799,0.03480773791670799
43,0.765,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01739501953125,-0.0225830078125,-0.0152587890625,0.02197265625,-0.010986328125,-0.00457763671875,-0.00457763671875,-0.00518798828125,0.0018310546875,-0.00823974609375,-0.0152587890625,-0.03692626953125,-0.0091552734375,-0.009765625,0.001220703125,-0.02288818359375,-0.0067138671875,0.00091552734375,-0.0146484375,-0.00213623046875,-0.0042724609375,-0.00579833984375,-0.010986328125,-0.003662109375,-0.015869140625,0.01739501953125,-0.01556396484375,0.02197265625,0.0006103515625,0.00091552734375,-0.00946044921875,-0.00518798828125,-0.0006103515625,-0.01068115234375,-0.0042724609375,-0.01556396484375,-0.0054931640625,-0.0048828125,-0.00518798828125,-0.0054931640625,0.051920775324106216,0.09130218625068665,0.06321167200803757,-0.302002876996994,-0.011334228329360485,0.14400511980056763,-0.15592926740646362,-0.014449157752096653,0.02436218224465847,-0.13251495361328125,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299,0.03740173205733299
