Devices,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,
,,EMG_cometa - EMG Channels,,,,,,,,,,,,,,,
Frame,Sub Frame,EMG01_FDS_right,EMG02_FDS_left,EMG03_biceps_brachii_right,EMG04_biceps_brachii_left,EMG05_trapezius_trans_right,EMG06_trapezius_trans_left,EMG07,EMG08,EMG09,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
633,0,-8.11172,72.9051,-8.75235,-14.4839,-3.00118,-2.58202,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,1,-8.87735,71.9926,-6.02889,-10.9876,-2.5245,-2.58759,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,2,-8.9189,71.9246,-4.29551,-7.55232,-7.26503,7.47465,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,3,-7.64902,75.0386,-3.38837,19.4389,-7.21049,12.9977,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,4,-5.11512,63.2707,-3.87076,52.5453,-8.59105,18.0403,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,5,0.377224,41.4699,-1.11617,88.662,-5.55046,19.3824,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,6,-0.880424,22.3165,1.09963,118.338,-3.94459,20.2634,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,7,-3.56628,12.2568,-2.03186,135.417,-2.1268,20.1061,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,8,-0.980931,6.93414,-4.02352,146.513,-1.25508,13.6608,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
633,9,-1.64221,1.45929,-3.67382,152.245,-3.46797,3.87732,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,0,-4.6755,0.403649,-4.55561,142.457,-0.690919,-6.01686,-3299.9,1180.15,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,1,-3.44413,0.234179,0.29829,112.87,-1.09968,-14.0517,-3299.9,-3284.58,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,2,-1.16348,-5.09121,3.12124,82.5317,1.00767,-19.0581,-3299.9,-3270.42,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,3,-1.12741,-5.74259,-1.45557,51.8977,4.39275,-32.7787,-3299.9,-3257.08,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,4,-7.77826,-12.2482,-3.70407,20.3411,3.32986,-44.8904,-3299.9,-3243.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,5,-2.9353,-7.11126,-7.31633,-8.03775,0.872646,-50.3514,-3299.9,-3228.89,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,6,-3.03632,-9.23103,-0.55587,-31.3011,5.45093,-49.1043,-3299.9,-3215.65,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,7,0.409045,-11.9108,-2.66137,-54.8444,1.90986,-51.4969,-3299.9,-3201,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,8,9.15995,-10.3088,-3.18451,-71.3137,-4.05127,-42.1615,-3299.9,-3188.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
634,9,-0.96398,-11.933,-3.0465,-73.8435,-1.4492,-36.811,-3299.9,-3173.95,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,0,-6.33904,-7.69975,-4.26733,-78.3402,-1.42244,-28.9269,-3299.9,-3160.62,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,1,-11.9906,-13.9298,-3.75117,-82.2238,-1.19834,-19.0392,-3299.9,-3146.65,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,2,-14.0518,-25.0727,-4.25544,-79.577,-2.49604,-12.4521,-3299.9,-3134.09,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,3,-16.2743,-25.0292,-3.23868,-84.3757,-3.42961,-3.18544,-3299.9,-3120.54,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,4,-20.5632,-13.2118,1.03899,-86.6202,-7.21983,8.07058,-3299.9,-3107.63,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,5,-23.2553,-4.82806,3.39682,-87.6574,-12.5589,12.8788,-3299.9,-3094.57,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,6,-23.8201,-11.1858,4.37361,-88.6707,-12.5175,4.81599,-3299.9,-3080.98,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,7,-19.6876,-20.5917,6.00097,-84.9714,-8.93148,-2.08988,-3299.9,-3068.21,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,8,-14.4605,-29.1168,5.95883,-82.5619,-5.84512,-0.994084,-3299.9,-3055.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
635,9,-11.6932,-36.3354,0.33314,-75.5639,-5.00639,1.06761,-3299.9,-3037.87,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,0,-4.03152,-34.6766,-6.58216,-56.7571,-6.98191,5.96784,-3299.9,-3017.92,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,1,4.90019,-34.3235,-5.40232,-43.2099,-7.33008,12.5021,-3299.9,-1251.86,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,2,5.4804,-33.9943,-3.15351,-24.4789,-8.47152,16.3072,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,3,9.90374,-36.1239,-3.29949,-10.8788,-8.11898,19.3359,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,4,8.28923,-31.9751,-4.77456,-4.90066,-0.505007,17.3405,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,5,11.4575,-17.4546,-2.98105,-7.50199,-2.78858,3.44531,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,6,6.42766,-17.4611,-2.53591,-1.00764,2.07294,-2.11487,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,7,2.69518,-5.97659,-3.11014,2.15061,-2.42518,-2.11487,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,8,1.49358,12.3507,-3.02821,-2.00254,-3.45506,2.94687,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
636,9,1.14371,16.0921,-6.30434,-7.46276,-2.37126,6.51773,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,0,2.61491,31.989,-3.7332,-16.3628,2.13833,7.3675,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,1,8.19514,34.3598,-3.43685,-15.5075,2.47016,9.49925,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,2,6.86654,28.316,-5.58899,-19.5223,2.24256,6.90076,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,3,-1.99283,21.1676,-3.59587,-24.0668,0.77249,12.0625,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,4,-2.26276,18.4501,-4.1003,-25.9519,1.82101,12.7118,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,5,2.75087,14.4706,-7.24972,-20.4724,3.2308,9.50124,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,6,2.46413,8.56036,-8.54677,-13.3071,2.18208,-0.00625324,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,7,-1.35383,0.382872,-8.26136,-12.7693,0.179105,-10.3648,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,8,-4.52038,-6.91076,-5.27309,-12.7767,-0.573853,-14.234,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
637,9,-5.95755,-7.99539,-2.51695,-4.45069,-3.18959,-12.1334,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,0,-3.44956,-4.52364,-2.8142,5.94913,-5.86699,-6.16954,-3299.9,1094.49,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,1,-0.128528,0.0415073,0.372787,9.59553,-1.62724,-1.58529,-3299.9,-3283.54,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,2,-0.639537,0.751827,0.698533,7.39783,-0.0652384,1.98475,-3299.9,-3269.54,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,3,0.890543,-3.03994,-3.10756,-2.52778,-0.772576,2.60833,-3299.9,-3256.18,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,4,-1.35292,-3.50554,-3.40703,-7.75159,-1.99011,-0.38244,-3299.9,-3242.21,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,5,-6.20828,-5.78524,-0.0485312,-16.9649,-5.30498,5.93448,-3299.9,-3228.18,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,6,-0.702942,-4.25827,0.666016,-34.1071,-8.19797,3.51202,-3299.9,-3213.64,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,7,-5.87099,-7.60793,4.87701,-51.5253,-9.25072,-2.03884,-3299.9,-3199.29,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,8,-1.41088,-8.31456,1.9141,-64.3183,-11.9082,0.43376,-3299.9,-3186.25,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
638,9,-6.4712,-13.0071,-0.254547,-73.6501,-11.2804,-2.97136,-3299.9,-3173.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,0,-4.53428,-15.9584,-2.69759,-65.4428,-15.7355,1.72351,-3299.9,-3159.97,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,1,-5.61598,-14.9071,2.43487,-56.8999,-16.6168,-1.09127,-3299.9,-3146.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,2,-5.14992,-17.5515,-0.163268,-47.5749,-13.8648,-7.91648,-3299.9,-3132.52,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,3,-1.57331,-15.9947,-3.62324,-26.8086,-10.6012,-24.1228,-3299.9,-3119.2,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,4,-1.45253,-23.43,-5.94806,0.938301,-9.76038,-29.2271,-3299.9,-3106.63,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,5,-7.97438,-34.5921,-9.95337,41.4907,-7.96957,-27.1349,-3299.9,-3093.3,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,6,-7.09134,-41.5835,-12.0226,80.7923,-5.28759,-24.2813,-3299.9,-3080.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,7,0.386731,-38.3781,-10.9457,107.344,-5.8567,-14.6626,-3299.9,-3067.79,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,8,-1.45177,-29.9799,-10.1032,117.888,-8.36355,-6.61076,-3299.9,-3055.17,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
639,9,-10.7947,-29.6353,-8.5796,105.358,-10.1311,-0.13903,-3299.9,-3036.95,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,0,-16.4859,-36.4333,-4.4294,81.0726,-11.6526,8.72066,-3299.9,-2964.84,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,1,-18.6857,-44.4871,-0.482719,66.493,-11.2794,2.84119,-3299.9,-1061.25,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,2,-20.2472,-57.1128,1.64868,57.2606,-8.78758,-4.41655,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,3,-27.5177,-63.2214,-0.658156,54.0576,-6.67375,-8.29288,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,4,-10.9614,-64.1642,-4.89283,44.6264,-7.69769,-9.19254,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,5,-14.6011,-68.3917,-0.848052,48.3603,-4.66896,-10.4396,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,6,-9.43301,-73.2812,0.613583,36.8411,3.59195,-2.85716,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,7,-4.26497,-70.3144,-1.39621,38.6595,-1.5761,5.18201,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,8,-12.4993,-71.72,-0.0791826,37.6263,1.62044,11.4152,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
640,9,-5.5173,-58.8378,-0.540292,67.7304,-2.77973,11.6928,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,0,-7.5241,-51.0946,3.56296,83.7179,-6.29994,17.2101,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,1,-11.6585,-50.3514,-2.55313,83.2832,0.435642,16.5473,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,2,-12.5885,-36.4226,5.27443,70.7245,-1.73577,28.9448,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,3,-6.07528,14.5305,7.43963,51.5412,-0.600703,37.3964,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,4,-3.28769,72.4623,4.08748,41.209,-2.68298,41.0613,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,5,-4.10372,97.8371,1.97745,32.8725,-5.81179,40.115,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,6,-1.22107,85.8235,-0.314516,18.7518,-0.144544,34.9209,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,7,2.06151,54.407,-2.21358,-4.38182,3.3367,27.0211,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,8,2.83282,24.4094,-2.96787,-35.8335,0.408862,11.2723,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
641,9,5.54385,26.0042,-3.52478,-74.083,-1.66545,-14.9628,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,0,7.45245,45.3713,-2.19373,-104.071,-3.85753,-40.3749,-3299.9,1007.76,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,1,4.58127,34.1683,-1.10901,-108.535,-4.27604,-53.6873,-3299.9,-3285.41,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,2,5.08482,19.112,-3.23016,-105.731,-1.88906,-57.2541,-3299.9,-3270.57,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,3,5.19865,7.04085,-1.0384,-96.978,-1.71079,-55.5764,-3299.9,-3255.75,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,4,4.47249,13.7852,-6.96825,-86.8279,-3.44855,-49.8528,-3299.9,-3242,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,5,7.73692,20.6015,-7.86402,-88.1862,-8.80164,-37.7191,-3299.9,-3227.93,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,6,3.98769,26.011,-9.64852,-78.5133,-8.88406,-31.5283,-3299.9,-3213.92,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,7,5.13632,32.3273,-7.3518,-73.9197,-3.52484,-25.8817,-3299.9,-3200.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,8,11.5485,34.6243,-10.7972,-74.2068,-5.24752,-18.6082,-3299.9,-3186.64,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
642,9,6.98552,31.6603,-4.26506,-72.317,-5.70034,-17.7746,-3299.9,-3173.56,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,0,7.90222,24.8069,-6.5243,-56.1666,-2.65513,-11.04,-3299.9,-3160.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,1,6.86619,17.6948,-5.59701,-52.4069,-14.6229,-8.01335,-3299.9,-3146.72,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,2,-0.266409,18.182,-2.66323,-46.5654,-9.01984,-4.44966,-3299.9,-3133.36,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,3,-2.37632,34.667,-6.69037,-41.8161,-7.4863,-3.49476,-3299.9,-3120.22,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,4,-1.46236,48.4195,-6.65962,-35.0676,-6.80859,-3.39341,-3299.9,-3107.31,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,5,-0.339565,41.2438,-5.53894,-29.3344,-6.14319,-3.44473,-3299.9,-3094.66,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,6,0.601825,28.0816,-6.54117,-26.4911,-6.42159,-2.96798,-3299.9,-3081.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,7,0.753699,18.9054,-4.51382,-27.3022,-10.1434,-0.389301,-3299.9,-3068.23,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,8,2.69583,9.3503,-1.66636,-27.259,-11.997,5.54854,-3299.9,-3055.65,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
643,9,3.3854,-1.73705,-1.28597,-23.2036,-6.57325,7.65002,-3299.9,-3042.72,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,0,-1.28013,-15.4682,-1.37644,-17.6801,-2.26607,6.28205,-3299.9,-2989.21,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,1,-3.36587,-26.3446,-0.299801,-13.4689,-2.93707,9.74587,-3299.9,-1014.6,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,2,-1.34697,-26.4993,3.81281,-13.1489,-0.906372,6.36576,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,3,-3.13995,-33.2441,0.822928,-10.2075,-0.98908,2.94462,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,4,-2.38097,-20.6754,-3.88796,-8.47012,-2.28096,6.16986,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,5,-0.853594,-11.009,-10.1036,-0.831852,-7.86253,4.50248,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,6,-7.74499,-25.7022,-4.14783,13.3828,-10.264,7.05883,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,7,-2.49582,-39.6273,0.590327,13.1974,-6.74213,-2.96694,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,8,0.662425,-46.7094,-1.41947,13.8673,-5.9765,-9.66625,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
644,9,-2.20935,-41.7315,0.499387,9.6036,-3.74904,-14.9951,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,0,1.80032,-4.40003,2.77761,7.52358,-4.47475,-23.4542,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,1,2.35499,23.7598,5.39994,8.79676,-7.31735,-24.7742,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,2,-6.08259,28.5458,3.1167,10.8442,-7.49781,-30.1953,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,3,-6.9065,34.3217,0.00372815,6.31416,-5.92469,-37.2757,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,4,-5.74511,34.6353,1.15037,1.37684,-2.28559,-36.2266,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,5,-9.03549,17.832,-1.77171,-3.90397,-3.09733,-33.5,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,6,-12.4061,-2.66828,-6.415,-10.6264,-5.64668,-35.5351,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,7,-15.1929,-23.0431,-6.51656,-11.3803,-7.4207,-39.8209,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,8,-17.8536,-41.8331,-6.37904,-12.3372,-6.96879,-37.6319,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
645,9,-18.0058,-49.078,-7.58397,-10.5054,-7.7346,-27.6286,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,0,-18.6349,-44.5912,-4.97855,-3.64917,-7.79958,-6.70967,-3299.9,922.972,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,1,-17.2774,-38.6873,-1.90474,-6.1072,-5.0412,20.6956,-3299.9,-3283.52,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,2,-7.91415,-39.8743,-2.90657,-4.50393,-10.4999,31.6551,-3299.9,-3269.48,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,3,-8.64121,-51.5882,-1.35271,-1.86563,-5.95373,43.3625,-3299.9,-3255.95,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,4,-2.082,-68.4001,0.666778,0.492519,-6.76377,40.1657,-3299.9,-3241.47,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,5,3.8999,-76.7659,-2.3138,-3.34097,-6.74617,22.342,-3299.9,-3227.67,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,6,0.617421,-71.1068,-7.38072,-0.397025,-6.23913,4.94423,-3299.9,-3213.15,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,7,2.34804,-54.2676,-0.262428,-1.7876,-10.6526,-4.11154,-3299.9,-3200.3,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,8,4.64495,-24.1207,2.60871,0.0307825,-9.02558,-17.4145,-3299.9,-3186.04,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
646,9,0.684211,2.71333,-0.133635,-2.84407,-9.69921,-28.7849,-3299.9,-3172.43,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
647,0,-0.22,38.5521,-4.57983,3.31758,-4.28637,-31.1149,-3299.9,-3159.53,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
